text,label
"Será que este maldito no tiene otra cosa de que hablar? Literal, si no es metiéndose con la comunidad LGBTQ, es con las feministas, y ahí así. Que ser tan despreciable, tan infeliz. LINK",0
Codigo natalan con doble n en la ultima n en la tienda del fornite o en cualquier otro juego de epik c:,0
"Esa lógica confusa donde tu habla extranjera derrite mi Mexicana vida de no saber qué dices ... pero si voy espero no me contagien, o igual me pinto los chinos de Güero. (Es sarcasmo)🤭",1
"Que vuelva si te ries vas al infierno porfavor :3, like para que lo vea porfavor",0
"En verdad es mona pero tampoco es para tanto, lo veo demasiado exagerado por parte de los fans lol",0
esta mujer es de las pocas q levantan mi atencion y mi polla LINK,1
"@USER Claro y esos ivan pasando por la calle no más, y los que perdieron todo por estos delincuentes, acaso no son víctimas.",0
"La España de toda la vida:la esclavista, la cortijera, la rancia, la inhumana.\nAsco, vergüenza, pena, tristeza.\nLuego dicen los derechuzos y fascistas de este país que los inmigrantes nos quitan el trabajo. Nos queda tanto por avanzar en derechos. LINK",0
Me acaba de salir este video en suscripciones y me pareció raro porque no conozco este canal y no recuerdo haberme suscrito. Yt haciendo de las suyas?,0
Ya saben entonces de donde las locas féminazis acá en Ecuador sacaron su odio hacia un equipo de fútbol. Todo lo hacen por moda SIN ARGUMENTOS grupo minúsculo que destila odio hacia todo grupo social. LINK,1
hola cachos de mierda!!!!!  jajajajaja que crack,1
Más quisiera que mi hermanos me quiciera asi y no solo cuoando tengo que aflojar € y igual que mis papas,0
"@USER Eso es de ser retrasado y reaccionario, lo usan en todos los putos deportes timadores de mierda",1
"@USER @USER @USER No hay nadie mas mal agradecido que los chilenos, por otro lado q los q tienen las camas retenidas (Fenats) no hay duda es otra estrategia comunista, el q no lo ve es ciego.",0
"@USER @USER Zánganos mantenidos, son tal para cual.
#FueraComunistasDeChile",1
"""Halloween no es español, si sois ateos no podéis celebrar la Navidad, el cine español es una mierda y los actores unos rojos""",1
Hola soy nueva y el primer  vídeo q vi fue uno de un caso se un perrito  con todo el respeto  del mundo q paso con el perrito 💓ojala respondas gracias  besos,0
"Mira yo me imagino a la vieja diciéndole a la otra, pan con tomate para que no te escapes . Te digo que la jovencita se acaba suicidando en un coche ardiendo",1
"""Cada uno gana lo que genera"" La chorrada más grande que siempre oigo. Un dependiente que tiene unas ventas de 800 euros diarios, su salario: 950€/mes. Haz cuentas. Y sí, por ética, un médico debería ganar más que un futbolista y un youtuber. Este chaval se dedica a defender su dinero, su estatus. Le va bien el capitalismo. No representas a la mayoría de la población.",0
"Embajadores,su santidad el Papa #goya2017 Homenaje a Loca Academia de Policía",0
"@USER @USER Este indio da susto, que aprenda a escribir primero, no esta ni pa zombie, sino peor.",1
"que pedo te pasa, deja de usar tu cuerpo como miniaturas si tu parte favorita de tu cuerpo es el cerebro pues úsalo",1
"@yulipaow, que conste que nos parecía bien guapo antes de la operación... ¡pero mira qué bello!",0
Hay bots en tu only fa.. digo Instagram esk es muy parecido el nombre,0
"Ni siquiera Dalas se ha portado tan bien con otros youtubers, como se ha portado AriGameplays con Windygirk pese al pique que han tenido ambas, yo espero que Windygirk recapacite sobre sus errores, pida disculpas de corazón y se lleve bien con todos, como todos deberíamos hacer en la red. (incluido tú)",0
@USER @USER @USER  que haces retuietando esto tú eres tonto me cago en todo eres subnormal vete a la mierda cabrón que haces con tu vida payaso es que eres imbécil tío joder me cago en toda tu estirpe animal que eres un animal es para pegarte ya me has tocado las narices jodeeeeeeeeeeer,1
Un travesti entra como hombre o como mujer en una d... — Con lo homófobos que son los puertas del las discot... LINK,0
@USER CÁLLATE ZORRA,1
"Calláte Rossi, la recalcada concha de la lora puta...",1
"@USER Cuatro gatas panza arriba dando por culo, iros a fregar gandulas que seguro tenéis la casa llena de mierda... vagas que sois muy vagas",1
"Al principio me extrañó que fuera un video sobre las alianzas, nunca lo habia visto, pero es precioso!! Cuidais de cada detalle y eso hace vuestra historia especial, sois magnificos!",0
Los sueños húmedos de Lolo y sus amigas feminazis LINK,1
Necesito marcar los episodios maldita sea LINK,0
@USER No tenemos otra cosa mejor que hacer que atacarla a ella. Ni que su vida tuviera una puta mierda de importancia...,1
Me gusta más el look 1 ya que pareces skater (mi punto de vista),0
"Pues a mí no me parece que le haga más mayor, le queda sorprendentemente bien!! Ha sido un acierto, Y el color más claro lo ha mejorado aún. Viva el pelo corto en la mujer! qué elegante y sexy! Pero una pregunta si alguien lo sabe (sin vacilarme vale?) Porqué todas las chicas modelos tienen los labios gruesos así como ella o más? Si tienes unos labios finitos o diferentes no puedes ser modelo? Gracias",0
Marico literal este año está siendo más catastrófico que el pasado. Maldito covid.,0
"Que les pasa a todos que me quieren hacer usar turbante de arabe, soy negro pero tampoco para tanto",1
"@USER @USER No po gordito! Según la Karina Olí, ese rubro también debe ser  sexista y patriarcal porque las mujeres son sólo pasajeras.",0
@USER @USER @USER Golpistas saqueadores del agua privatizadores del cobre y agua.corrupcion y nepotismo. Adm.publica.candidata negros antecedentes millones de dólares nunca habidos!,1
que te cierren el canal maldita,1
"@USER Militantes de ex partido de Karina Oliva solicitaron expulsión por falta de rendición de cuentas cuando era Presidenta, ese es el futuro? LINK",0
9. Malo como él solo y subnormal como él solo. El tuitero madridista que peor me cae. LINK,1
@USER @USER Una polla de 30 cm te hace falta para estar ocupada y no decir tonterias,1
"El que viene en yate de lujo no viene a pedir, si acaso a negociar. El que viene en patera no viene a dar, viene a consumir los recursos sociales de los españoles. Si cada uno de los 4.000.000 de populistas que los quiere, se llevara un sólo inmigrante a su casa, asunto resuelto. LINK",1
"Miles d españoles licenciados q se han ido, o se han quedado, y se dedican a servir cafés a extranjeros ni 1 página  Al único negro q parece q no quiere dedicarse robar, vender droga, violar y vivir d paguitas titular a toda página  #NosTomanPorImbéciles  LINK",1
Reborn_Live: 41 videos en twitch de GTA ; este men es un crack y sus videos superan las 8 horas   Auronplay: 33 videos en twitch de GTA ; su video más largo supera las 4 horas  Perxitaa: 34 videos en twitch de GTA ; su video más largo supera las 5 horas  Wismichu: 17 vídeos en twitch de GTA ; su video más largo supera las 4 horas,0
"@USER @USER @USER @USER Además la dignidad, que es nos que nos convierte en personas de Derecho, es inherente a la persona humana, no se pierde ni se renuncia a ello, un delincuente sigue siendo una persona le duela a quien le duela y estas 11 personas son asesinos.",0
"@USER @USER Que pena, ojalá encuentren a todos y se pudran los delincuentes asesinos.",0
@USER @USER Veeeerga y hay quien cree eso? Que este idiota maricon hizo algo bueno por Chiapas? Digo además de AMLO y sus 30 millones de idiotas,1
¿Te puedes pasar por mi cuenta o seguirme por favor @dulceida 🙏🏻🙏🏻? Me harías muy feliz me haría muchísima ilusiooonnn Gracias de antemano ❤❤ Te quieroooo ❤❤❤❤,0
@USER Que tiparraca más obsena y estúpida.. ??,1
@USER Ya callate puta 😂😂😂,1
"De acuerdo contigo en todo, menos en lo de la homeopatía. No te creas todo lo que leas e infórmate y experimenta por tí mismo 😊",0
No se si tomarmelo bien o no pero estoy cerca a los 30 jajajaj buen dia isma... la situacion laboral por el mundo es muy complicada. Es como un tipo de delito jajaj saludos desde colombia,0
Me parece que dalas fue más agresivo con Liz la atacaba más y su tono de voz era más agresivo al hacer sus preguntas y con Juan fue como platicar con su mejor amigo,0
"Sobre el caso de Floyd no has mencionado algo que es clave: según la autopsia forense, George Floyd no murió de asfixia.",0
"@USER @USER @USER Siga con esa miopía selectiva, hay un país más pobre y hasta tiene la misma constitución de EEUU se llama Haití pero como a mí me importa es Colombia, acá tenemos una de las mayores migraciones y desplazamiento del mundo durante los gobiernos de derecha, son millones. Miope.",0
"Me parece incorrecto el uso de la palabra Feminazi, los nazis lograron conquistar Europa, las feministas de tercera ola ni su género son capaces de conquistar.",1
"@USER El latinoamericano en general echa de menos ir a buscar agua en baldes y que las mujeres usen pañitos en vez de toallas higiénicas.....

El latinoamericano es weon. 
Vota izquierda",0
"Ecuatorianos: Estamos pagando los caprichos de Ordóñez, quien no sabe un pepino sobre seguridad pública. En los hospitales falta hasta el hilo de sutura, cada vez hay más migración, más sicariatos, más robos y menos trabajo… hasta cuando aguantamos? LINK",1
Que vergüenza que’l  50% de los Peruanos sean ignorantes como para elegir a este SDW LINK,0
"@USER Lo que estoy diciendo que ese puesto de un ACTOR y un CANTANTE no sirve para nada frente a un CIENTÍFICO, y ahora no me saques a la puta Greta, que ha hecho más  que estos dos.",1
Usar aforismos es de fachas y de gente que disfruta pitando en los atascos. No uséis aforismos.,0
"Pareces a miley cyrus, yo no tendría huevos a hacerlo, aun así Enhorabuena! Te queda muy bien, haz lo que te apetezca que el pelo crece, pero la tontería de algunos de por aqui no tiene remedio ;)",0
"Las alianzas son preciosas, además, me ha encantado la ilusión que tenía Pablo haciéndolas y viendo como colaborabais!! 💍💐 Pd: buen trabajo con la edición del vídeo, te ha quedado genial Laura!",0
@USER Tenían que meter a una negra lesbiana que tiene de pareja a una blanca y un negro que además es gay e inmigrante ilegal jajaja NETFLIX lo volvió a hacer.,1
"@USER Se está iluminando, esto es resultado del populismo barato; eso pasa cuando se elige gente que no tiene la mínima preparación para escribir algo tan serio como la Constitución de un país. Puros flaites ignorantes.",0
Este es el puto que se caga en los pantalonees jajaaj cagoooooooon,1
Es que dalas tiene debates con gente que nada que ver ya me gustaría verte debatiendo con armando alducin ese hombre te dejaría en ridículo...,0
"Si usted es FEMINAZI ⤵️
NO se le ocurra celebrar la Navidad
NI pedir Regalos.
Nosotros celebramos un Nacimiento No un aborto",1
@USER Acho cállate jodía perra 🙄,1
"Jajaj Soy muy Juan cuando cuento las cosas jajajjaja pobres de los que me escuchan, me voy hasta por las ramas 😢😭 es involuntario hasta que me doy cuenta jajja",0
A mi me dicen que eres un pedrastra (:v) es eso verdad?,0
"Personalmente, a mi me ha encantado el vídeo y no entiendo tanta critica de ""falta de..."" ella os habla de las canciones que para ella no pasan de moda. Para mi un 10. Me ha encantado. Graciosa, guapa, divertida, lo tiene todo esta chica! Un beso Laura❤️",0
Las feminazis dicen el estado violador pero piden más estado.. LINK,1
*Haz algo con tu puta vida que no sea tirarte en el sofá a ver vídeos* :),1
"Cuando se entra con fuerza: juicio y mano dura, SE NECESITA UN EJEMPLO. En @USER: 200 inmigrantes saltan la valla de Ceuta y dejan varios agentes heridos al usar cal viva",0
@USER I a l'altre subnormal no el tanquen a la presó?,1
"Dios, que vieja me siento, me acuerdo de todos esos vídeos ✨ Y creo que el primer vídeo que había visto de vos, era el del perfume de apple o algo así. En fin, sos genial Miare 💞",0
@USER vete a ver La Bella y la bestia anda maricón gangoso,1
"Se que debe ser difícil, pero quiero recordarte que todos estamos contigo, todos tus seguidores, y te queremos mucho, no lo olvides 😊❤️",0
11:16 deecho en mi colegio anterior era asi un chico me pegaba un monton y yo siempre le respondia pero como el le decia primero a la profesora a el no le pasaba nada igual en mi nuevo colegio,0
"Para que estudiar ""Derecho""🤷🏻‍♀️ Si tenemos a Dalas😂❤🙌🏻 Atencion: ""En mi país y creo que en algunos más se le conoce como Derecho a la materia para cuando uno quiere ser abogado"" no piensen que es otra cosa🙏🏻🙄",0
"No puedo creer lo que le hicieron a Cersei, yo se que es una hija de puta pero ni así se merecia lo que le hicieron… LINK",1
"Mentirosa hipocrita eso no era un sorteo,  mentirosa.",1
Mucho ánimo Javi 💕💕 a mi me tienen harta los dos. Yo me quedo contigo ❤️,0
@USER @USER Jajajajaja q culiao,0
"@USER No, si el favor se lo ha hecho a los argelinos, que nos les van a enviar en buques de 1000 en 1000",1
La mujer sudaka no tiene derecho a venderse como mujer «madura». Es sabido que en estas tierras consumen telenovelas en cantidades industriales.,1
"En Brasil creen que soy europea. Mi vidas, si tan solo supieran que soy mas sudaka y pobre que ellos",1
Que en este #Año2020 desaparezcan las feminazis y la gente que escupe en la calle.,1
Naaaaambre su pasado oscuro calmate tu sicaria narcotraficante😒😒😒😒 que esto es para que sepan que fuiste gorda das pena xd,1
@USER Joder dollar 😂comemela jajajajaj,0
Jo..eer que fea eres! Si te veo por la noche me cago de miedo. Eres un monstruo perfecto para las pelis de terror no necesitas ni maquillaje. Amén,1
"Esther Tusquets, al frente de Lumen, transformó la editorial en un sello de resistencia, antifranquista y con un catálogo con autores de prestigio. LINK",0
"Vóleibol Playa:  
Los deportistas chilenos Marco y Esteban Grimalt; los Primos Grimalt, alcanzaron su mayor objetivo: CLASIFICARON A LOS JUEGOS OLÍMPICOS TOKIO 2020. 

Con esto se suman así a una delegación chilena que sigue creciendo para la cita olímpica. LINK",0
